id,text,label1,label2,label3
B164,這 就是 現實 的 無奈 ， 愛情 本該 是 刻骨銘心 的,0,1,0
N644,本本作者發揚光大,0,0,0
N275,只有電蝦板重返榮耀吧 你看看市占率,0,0,0
B232,覺得 妳 太 敏感 ， 腦補 太多,0,1,0
N15,抱歉,0,0,0
N817,酒保亂說話差點害人孤老終身,0,0,0
N867,幹得好的話說不定還以前可以拿唷,0,0,0
N1583,欸三小辣幹,0,0,0
N1868,南部人多的是嘴巴幹腳說要捷運 身體誠實在騎機車,0,0,0
N976,虛構的小說不值一提,0,0,0
N716,5f尻出血,0,0,0
B261,未來能規劃地也有限 還沒做到的事也不好一直說嘴,0,1,0
N725,戰車是什麼梗啊,0,0,0
N1606,女生不會直說你包莖啦，會說這龜頭長不一樣,0,0,0
A42,你最先注意的是他的哪一部位？,1,0,0
N1615,自冉時報加dpp名嘴才是真的,0,0,0
N679,去當補習班國文老師,0,0,0
A4,你希望在哪一方面很厲害？ ,1,0,0
B297,失戀 很 痛 沒 錯 ， 別 因為 怕 痛 就 不再 相信 愛情,0,1,0
A39,滿意現在的身材嗎？,1,0,0
N145,唱過 I'm yours,0,0,0
N383,先叫自己爸媽退休啊,0,0,0
N945,俺物語 你朋友真的很帥,0,0,0
A12,我們十二月中偏底可能會約一次,1,0,0
N1452,掩蓋習大大大便不沖,0,0,0
N991,我也是 看太多 想吐,0,0,0
N656,先看劇本就沒問題,0,0,0
N820,同意 五月天人氣勝周 但音樂品質 周大勝,0,0,0
N1834,政府又動不動破產 愛繳當盤子?,0,0,0
N1489,認真回，會願意在你身上花時間的,0,0,0
N63,不會,0,0,0
N1415,請槍與玫瑰來 害我嚇一跳XDD,0,0,0
N698,妹妹跟老婆 一開是也是敵人,0,0,0
N362,這是倖存者謬誤  男生被性侵很爽就不會告,0,0,0
N1675,外送熱湯啊!  保證生意超好,0,0,0
N757,我比較想知道HTC買在1300的人在想什麼,0,0,0
N556,不然就扮白人跪舔黑人大大，完全政治正確，阿斯!,0,0,0
N615,姆咪成這樣真的有夠智障...,0,0,0
N1177,強制申裝，讓黑人變成無恥的某族群哈哈,0,0,0
N1729,其實演得不錯 給房祖名詮釋的話倒是一種挑戰,0,0,0
N1227,七點別再op囉,0,0,0
N1139,那間廟還有他的芳名錄 聽說很靈驗 在屏東的樣子,0,0,0
A148,他 以前 覺得 我 單獨 跟 男生 吃 不 太 妥 ， 但 現在 因為 感情 比較 穩定 了 就 信任 我,1,0,0
N1342,四個月爽兵出來一樣菜好嗎,0,0,0
A14,你喜歡玩遊戲嗎？,1,0,0
B281,我是覺得蠻小心眼的啦，而且他一直高高在上的態度,0,1,0
N1123,姆咪我不知道  不過蕾姆是藍的,0,0,0
N997,問他為什麼這麼懶都不說話,0,0,0
N1169,不重新開機不然卡在黑屏不動喔,0,0,0
A196,其實 我 正 也 面臨 這 個 問題,1,0,0
N255,吃了分類還不夠?,0,0,0
N357,雖然很多人說糞，但還是賣很好,0,0,0
N1270,張遼血厚連白痴新手都會玩 高順血薄不會抓時間瞬殺,0,0,0
B172,我 覺得 沒 事 回家 陪陪 家人 放慢 一下 生活 步調 也 不錯 啦,0,1,0
N325,美國不會保護台灣 中國是自己孬才不敢打的對吧,0,0,0
N904,我們體育課調到運動會那天 4堂調過去 你敢不去,0,0,0
N1845,開始環境清掃 買菜做菜 附近串門子找人聊天,0,0,0
N516,漢人裝什麼南島族,0,0,0
N709,馬的智障沒圖,0,0,0
N694,當兵是我二十歲以前罵操x逼最多次的時期,0,0,0
N1870,就跟文創一樣，摸不著邊際，但是有一堆專家和顧問,0,0,0
N1051,個人認為大部分網拍業者不可信,0,0,0
B227,我 個人 覺得 部分 獨立 的 女生 其實 就 有點 像 男生 的 木頭 。,0,1,0
B193,我 相信 分手 是 因為 我們 的 緣盡 ,0,1,0
N263,天堂新職業啊 問4x他知道,0,0,0
N405,就是想漲很久了 剛好抓住這次一例一休時機,0,0,0
N1545,這種地震就要跑 你是台灣人嗎,0,0,0
N921,去開房間好嗎？,0,0,0
B202,我 覺得 你 要 多 為 自己 爭取 權利 ,0,1,0
N1498,你爽就好啦,0,0,0
B189,我 也 是 相信 純 友誼,0,1,0
N1311,早午餐店就騙文青的地方 去美而美就好了,0,0,0
N1886,人都騎車開車比較快跟習慣,0,0,0
N363,這種日常番不是早就爛掉了嗎？,0,0,0
N1220,然後人資打來說你沒證照喔其他人都有耶，這樣你第一,0,0,0
N1418,民間信仰從小教你搞關係走後門送賄賂，他說得沒錯,0,0,0
A118,我之前因為一杯奶茶被外送員打翻,1,0,0
N103,沒地方去不知道要去哪時的最佳選擇啊,0,0,0
N361,現在喝台灣農林的蜜香紅茶,0,0,0
N1386,正在讀國立學店準備下學期轉學考,0,0,0
N202,媒體黨工希望你覺得亂是因為現在才這麼亂啊,0,0,0
N1848,一個月請4天?! 她是有那麼多假喔?,0,0,0
N1239,要閃了別人留什麼印象沒差,0,0,0
N972,你還會討論女森地位太低  你有討論過宅男地位嗎,0,0,0
N1245,小心眼見不得別人好 愛計較 我是說我遇過的哦嘻嘻,0,0,0
N1162,我認識一位最會記仇的義務役,0,0,0
N776,QQ最後一隻袋狼聽起來好可憐,0,0,0
N466,中同學三年沒補過半課，還是考74級分屌電一堆補習,0,0,0
N483,朋友妻不可戲，朋友情婦大家騎,0,0,0
N1140,在台灣開最強風容易故障,0,0,0
N1041,該醒了吧  都晚餐時間了還在睡屁,0,0,0
C326,雖然 日子 過 的 很 痛苦 ， 可是 不 打起精神 又 不行 ， 憂鬱 得 想 哭 。 ,0,0,1
N157,他以前的一堆歌都超屌，ktv最適合的那種,0,0,0
N1022,.. 好啦回一下你,0,0,0
N1771,過兩天會有一隻蘿莉龍出現,0,0,0
N265,民代一起去，鴿子才不會在裝忙拖時間……,0,0,0
N552,台灣人不可悲啊 可悲的是那些裝台灣人的俗啦,0,0,0
N1261,三井體力練起來要刷到30分應該不是問題,0,0,0
N408,等有取締再說吧 怕只說說而已,0,0,0
N1517,怪在那些曾經站出來過的人,0,0,0
N899,樂事有點死鹹,0,0,0
N1323,話說紐約披薩道地有紐約味 義大利人怎麼想,0,0,0
N1164,不夠帥 觀眾緣不夠 沒演到受歡迎的角色,0,0,0
N1310,吳伯雄的兒子都不捐血只顧捐精，你還想怎樣?!,0,0,0
N1045,人醜性騷擾。還是宅在家好惹,0,0,0
N1112,也不用點可愛的ok繃 這樣髒髒的,0,0,0
N1014,今天好像動漫展 可是我不知道在哪,0,0,0
N761,你們中國人,0,0,0
N36,請相信會有轉機的,0,0,0
A45,你最好的朋友是誰？ ,1,0,0
N570,36.226.139.121,0,0,0
N869,不過，沒收也沒有說它是一個國家代受害人強執的手段,0,0,0
N369,補外語 找機會逃離鬼島,0,0,0
N1770,宜在家休養至暑假？,0,0,0
N1709,中共黨主席開放給大家投好不好,0,0,0
N1802,臺中那些人的錢不知怎賺的,0,0,0
N439,神樹峰學園的老師你平常就可以當了 不用特地等暑假,0,0,0
N224,所以即使發生也沒人報案。對了，蘿莉有夠騷。,0,0,0
N285,有 台灣林依晨,0,0,0
N608,好想壓在地上狂抽猛送喔,0,0,0
N1001,豆干吃的下的都是吃止餓的,0,0,0
N938,馬來西亞人有馬來人、華人、印度人組成,0,0,0
N116,吃火龍果拉屎真的很精彩,0,0,0
N1693,十萬港幣的早餐你吃過沒有？,0,0,0
A101,我的想法是自然會有就會有即將步入20歲而已，妳急什麼？,1,0,0
N1090,我家男人ㄐㄐ超大又粗  他什麼東西,0,0,0
N53,覺得你請生理期就是出去玩的男老師也挺靠盃的,0,0,0
N805,其實是一種訊號發射器 可以傳送腦波給別人的媒介,0,0,0
N321,星際爭霸戰的副艦長,0,0,0
N536,演64天安門坦克碾學生 剛好都有現成的學生,0,0,0
N986,假裝演韓劇的情節 然後改編一下,0,0,0
N695,給開司一個保險套,0,0,0
N22,因為同性戀流失了很多老人票真的亡國感XD,0,0,0
N937,東方果實蠅…,0,0,0
N365,好 等下吃什麼,0,0,0
N971,南部人去台北玩也被歧視啊~就大罵天龍人啊~,0,0,0
N944,台灣人很會關落因你不知道嗎,0,0,0
N246,你錢被騙光再自殺結果也是一樣,0,0,0
B259,我覺得兩方都不夠成熟，沒換位思考對方要的是什麼,0,1,0
N1096,台灣團體鬧 不至於把台灣變得那麼慘 更不用說延遲,0,0,0
N879,別人的話聽聽就好，自己知道在幹嘛比較重要,0,0,0
N974,其實我蠻想當冷血的人的…,0,0,0
N335,而且後方的內容也一模一樣 浪費我兩倍時間,0,0,0
N566,願意炒飯就好,0,0,0
N1115,記得要開啟允許安裝不明來源的程式,0,0,0
N1265,還在睡！ 都集合了,0,0,0
N1503,不能穿內褲，有一年農曆七月我穿上了內褲，結果竟然,0,0,0
N831,所有藝人新生代就最討厭他,0,0,0
N1607,噁心肥宅別幻想了  一定不是正妹的,0,0,0
A130,好好笑，可是我覺得蠻好看的,1,0,0
N871,空大那很熱鬧。調監視器看看,0,0,0
N1128,去修不用分組報告的課不就好了,0,0,0
N935,誰會買acer那種爛貨,0,0,0
N769,支持做回SowMap!!!,0,0,0
B145,你 要 知道 的 是 ， 這 男 的 有 多 不 成熟 ， 戀愛 就是 如此 ,0,1,0
N892,有哭有笑，當然也會有悲傷，我們擁有同樣的陽光,0,0,0
N1451,居然摸到麻雀惹 我小時候一直夢想能摸摸看,0,0,0
N729,高雄到處都8+9妹在騎many 蠻準的,0,0,0
N873,這種心理變態去申請保護令還是報警 應該都很難擺脫,0,0,0
N1809,台灣現在很多的工作,0,0,0
N1774,我要睡了啦！謝謝你關心！,0,0,0
N401,自慰後開啟聖人模式才是真的純真,0,0,0
N1712,不想吃，可以吃米田共,0,0,0
N1511,光，中華民國在國際上早就邊緣化了,0,0,0
N1690,可是外國人是信仰,0,0,0
N286,我贊成年金改革，但敢砍我就跟你拼命,0,0,0
N833,鴿子很長去阿,0,0,0
N161,沒有中國魚紅,0,0,0
N1356,不要問！沒記錄的都放哪邊！,0,0,0
N504,革命 奮鬥 救中國 啊嘶~~~~,0,0,0
N1744,你拉著我說你有些魷魚,0,0,0
N1337,#換書也不行喔#你不會跟其他學校的買,0,0,0
N1448,最唾棄這種人,0,0,0
N1785,一個整太多，一個很平庸，你確定是大家的夢想？,0,0,0
A108,我當然也都理所當然的離職了啦,1,0,0
B191,我覺得這件事情是兩回事吧,0,1,0
B150,我 覺得 本來 就 該 避 嫌 ， 除非 另 一半 不 在意,0,1,0
N1888,說真的，75級分不難，每一個科目都有很多分的扣打,0,0,0
N211,又一個褲子被沖走的出來問覺青了真可憐,0,0,0
A268,我男友也是寵爆我的那種,1,0,0
N628,雅加達出了主幹道的房屋跟屏東差不多level,0,0,0
N40,我幫你拿啊,0,0,0
N648,台灣郎的人情味 外勞只針對同為東南亞國家的勞工,0,0,0
B192,我 覺得 是 這樣 啦 ,0,1,0
N341,北高都搭過…高雄一堆這種的沒錯QQ,0,0,0
N569,國外的想課也課不到啊,0,0,0
N964,蓋個賭場不知道會死多少人，嘻嘻,0,0,0
B184,不會 啊 ， 愛 妳 的 人才 不會 這麼 想,0,1,0
N1624,就是你啊 你最信了 別人聽到鬼神都沒這麼激動,0,0,0
N354,人的比賽可以拖很久,0,0,0
N409,小米 跟大陸土豪鬥 超爽,0,0,0
N105,好好聽 聲音讚翻 歌也好聽,0,0,0
N1064,黑人問號不是這樣用吧...,0,0,0
B207,要 生 就 好好 養 ， 該 有的 生活 品質 應該 要 有,0,1,0
A36,覺得有在健身的人怎麼樣？,1,0,0
N982,前提是工程師有魅力吸引選民支持膩？會表演演說嗎？,0,0,0
N651,幫她debug 她才能去跟男友約會,0,0,0
N77,阿薩神族:槍是下等人用的武器,0,0,0
N719,英文一堆抄法文的，難怪現在英美聽到法國就CCR,0,0,0
N415,殺人如麻 ， 不算是中國人或台灣人都直接間接殺人,0,0,0
N573,超廢www,0,0,0
N1640,這樣比下來應該是人的問題,0,0,0
N1391,養條寵物轉移目標,0,0,0
N804,會啊 小米要靠祖國的軟體代言 否則根本賣不出去,0,0,0
N1835,因為女生通常甩人之後還要在被甩的人心上桶個幾刀,0,0,0
N162,這樣台灣就會很有錢了，政府連這都不知道，笨死了,0,0,0
N41,有要找個地方打嗎,0,0,0
N724,這部的老師好像沒繼續畫了好可惜,0,0,0
N1714,同意 又沒越位 幹啥吹,0,0,0
N949,你可以想看看你現在在想什麼,0,0,0
N1531,好啦，生日快樂,0,0,0
N579,車版最近有反柴魔人出沒,0,0,0
N604,先聯合次要敵人打擊主要敵人不懂？只要反綠一切好談,0,0,0
B155,戀愛 的 感覺 本來 就 可 遇 不可 求 ， 再 說 在一起 久 了 激情 早晚 會 被 消磨 掉 ,0,1,0
B265,我不是想否定你，只是這種事情真的不要那麼天真,0,1,0
N1825,不是小模鮮乳我不喝,0,0,0
N884,寒戰先播二再播一超鳥,0,0,0
N749,是笑話沒錯阿...看看執政黨,0,0,0
N311,有沒有上帝我不知道 但我認真覺得物理定律很神奇,0,0,0
N491,司機也分兩派呢 有辦法修法到兩派都滿意再說,0,0,0
N1215,這貓頭好大,0,0,0
N1230,子瑜是被你們中國人逼做中國人,0,0,0
N58,之前看別人訪問韓粉為什麼喜歡韓國,0,0,0
N1648,目前的政府制度，再對比選舉當日大家激動的說台灣人,0,0,0
N567,台南彭于晏前來報到,0,0,0
N290,你是擅長原地發呆的朋友呢！,0,0,0
N1166,87張衛生紙,0,0,0
N47,退宿啦 搬出去 噁心死又沒水準,0,0,0
N1472,不好洗是真的，但所有人體工學椅都有這個問題。,0,0,0
N756,招歌  那是中國地名  你輸了,0,0,0
N1840,建議全採網路實名制即可解決,0,0,0
N790,會發芽變成肉靈芝,0,0,0
N1395,還不錯啊 不過麥香魚的評價一直都很兩極就是了,0,0,0
N1049,有蘿莉+正妹這樣就很好了 你還想玩他喔,0,0,0
B143,他 會不會 一直 想 跟 妳 發生 關係 ？ 如果 有 ， 我建議 還是 分手 吧 ！ ,0,1,0
C349,可跟我聊天的內容都是要死，我好難過。,0,0,1
N527,所以說阿，美國可能有透露不幫忙也沒能力擋武統了,0,0,0
N744,就是腦筋不清楚的那些人,0,0,0
N1478,個人吃過覺得還好,0,0,0
N423,肥宅就算是30CM還是很臭沒人買,0,0,0
N1273,金牌啊啊還有台灣的啤酒很便宜好嗎,0,0,0
N449,台灣都更就是兩邊都想吃最多，結果緩慢沒啥進度,0,0,0
N658,只是派人去當大樓管理員的保全公司,0,0,0
N1370,醒醒 那個男人不愛你,0,0,0
N28,最後請妳勇敢的一次，不為妳的家人，為了妳自己？好嗎。,0,0,0
N70,幼稚園畢業典禮我不知道在台上發什麼呆,0,0,0
N1433,鐵拳無敵孫中山 可以幹好多羅莉,0,0,0
N1172,食物過剩的時代前者比較好 大飢荒的時候後者比較好,0,0,0
N487,現在小學生遠足都帶K 保險套 避孕藥,0,0,0
N1156,未來的經營之神耶,0,0,0
N546,台灣大蚊?,0,0,0
N245,沒吃東西 沒有能量支撐 會先昏倒,0,0,0
N977,同時引出一些人的劣根性 無視別人的痛苦的雜碎,0,0,0
N859,這裡不是低卡,0,0,0
N1830,肥宅不出門是要買三小車?,0,0,0
N1878,我愛過痛過這寂寞無害,0,0,0
N568,因為西索小時後家裡很窮,0,0,0
N696,這篇超過五個回你  我騎在你身上搖,0,0,0
N88,呵呵 台積電經營方針就是不會去跟客戶競爭,0,0,0
N868,然後我去買第三張應該是八度空間吧? 馬上後悔了,0,0,0
N1473,一進西斯板就覺得快洩了。指尖洩出原力閃電。,0,0,0
N642,先休學暫避其鋒 等教授退休你又是一條好漢,0,0,0
A103,我承認剛開始交往的時候，因為遠距離的關係，所以我覺得沒那麼穩定，有時候就變成一種無理取鬧。然後就有幾次覺得心很累，撐不下去，想分了。,1,0,0
A22,我上禮拜去咖啡廳，遇到我國中同學,1,0,0
N1286,已經練到最高...膩了,0,0,0
N1865,成功高中什麼爛學校,0,0,0
N1002,兩津會弄一個阿發母狗來誘惑阿發狗 合體變四腳獸,0,0,0
N619,這兩種不難分好嗎？,0,0,0
N1665,有中間的啊 想法奇怪的人不行嗎？,0,0,0
N655,功殺小拉幹!,0,0,0
N1152,肥宅變帥哥的復仇,0,0,0
C329,我 沒有 把 自己 的 傷痕 透露 過 ， 因為 我 不 想 造成 別人 的 負擔 。 ,0,0,1
N19,我腦洞是不是太大了,0,0,0
N197,說現在當兵爽的真的有當過兵？,0,0,0
N1510,高雄現在都去瑞豐好嗎…誰跟你六合陸客夜市…,0,0,0
N783,就是有些人空有頭卻沒有腦漿不知道為什麼,0,0,0
N471,室設說成內設，建議讀國文系,0,0,0
N300,沒有盒發啥盒文啦,0,0,0
N1410,可使出直升機,0,0,0
N1551,我家優鉉是出了名的愛心創始人XD,0,0,0
C324,那天 晚上 跟 我 爸 說 我 有 焦慮症,0,0,1
N1060,還好我沒吃過 窮人家,0,0,0
N231,去耳機版 問華華大師,0,0,0
N139,通常很機車的課都會線性調,0,0,0
N434,因為台灣體系 他們是公務員身分卻沒公務員福利,0,0,0
A43,我以後一定要養一隻貓,1,0,0
N539,人比鬼可怕.........,0,0,0
A40,你初戀在幾歲？,1,0,0
N112,肥宅還要多吃幾顆柚子才會飽喇,0,0,0
N464,美國人跟台灣人審美觀不同 應該是兩邊都爽死了,0,0,0
N1565,新網王開場沒多久他就去德國了,0,0,0
N23,市長都做成這樣了 你還敢期望他做總統？,0,0,0
N1567,魯蛇 澳洲觀光客 邊緣人 想刷存在感的假掰人,0,0,0
N1390,ps4,0,0,0
N1110,然後順便酸南部人不懂知恩圖報只會選冥進凍....,0,0,0
N798,海大商船 邊緣人首選,0,0,0
N61,我也覺得很煩==,0,0,0
N718,還有做過雞腿竹筍湯 喔喔,0,0,0
N1399,你覺得很爛  但是他海外賣的比美國還好,0,0,0
B230,你 這些 話   完全 是 我 心 裡 所 想 的 ...,0,1,0
N1841,自己的神曲還被人亂冠作者,0,0,0
N614,騙妹子10k 小模案那傢伙都行了 沒理由宅宅不行,0,0,0
N1555,醫師證明你說假的，X光片你大概也會說假的，無解,0,0,0
A116,我也很喜歡騎車可以抱,1,0,0
N27,這一切的相關法律會有委任律師幫助以及告訴。,0,0,0
N682,印度支那不就是中南半島那邊,0,0,0
N881,你已經不是孩子了 變成發紅包的角色時 就只有負擔,0,0,0
N1695,早午餐店是吃氣氛的 讓你舒服的吹冷氣看雜誌,0,0,0
N1199,我一直覺得那個團就女的就好了兩個男的很愛演,0,0,0
N1015,我剛剛還想說大概是甚麼柱柱姐講過的話查了一下才知,0,0,0
N1483,支那9.2少趁機吃台灣豆腐  誰跟你中國一部分？,0,0,0
N1200,別結婚，自己好=全家好！,0,0,0
N957,著喜樂感恩的心情靜靜等他回來移車，切莫騎上車道,0,0,0
N114,你說的是被比喻成風中蟾蜍 阿珍嗎？,0,0,0
N1642,kellymochi我老婆,0,0,0
N475,投降錯人吧，怎麼沒有被鬆綁好酒,0,0,0
N1298,房屋稅一口氣漲三成 馬政府恐為國民黨執政畫下句點,0,0,0
N1637,電機也分組阿 你歧視機械系?,0,0,0
B200,從來 沒有 人生 完美 無缺 ， 只是 我們 都 需要 找到 懂 自己 的 人,0,1,0
N293,只剩揮散不去的難過,0,0,0
N1385,すき家的味道跟在日本吃到的幾乎一樣,0,0,0
N1591,母咪智障滾,0,0,0
N1850,+365的感覺,0,0,0
N1646,真的 真理奈都沒戲份 紗奈都比她多了QQ,0,0,0
N1300,之前有人說他會開槍，被體檢醫生轉去當替代役,0,0,0
N1210,上班不要發費雯,0,0,0
N488,沒學過生物的理組膩，還舌頭zzZ,0,0,0
N126,這是中華隊第二把刀，放心,0,0,0
N1180,總共104天的暑假yo到來哪裡悲慘,0,0,0
N226,代表賣毒很好賺阿,0,0,0
N559,破壞死光的先驅者,0,0,0
B183,所以 我 覺得 他 講 的 理由 完全 不能 說服 妳 的 疑慮 ， 所以 退讓 只 會 讓 妳 憂鬱,0,1,0
N440,外國人在夜店15 分中內就跟台妹接吻了。,0,0,0
N1158,幹 昨天吃鍋貼吃豪飽><,0,0,0
N678,版主一堆爭議作為 全躲著等風頭過了才出來裝傻,0,0,0
N124,他會叫你改玩改玩神族或人類,0,0,0
N526,又不是一直下  趁雨勢較小時拿傘出去走走就好了,0,0,0
B238,身體 上 的 出軌 和 精神 上 的 出軌 比較 介意 哪一個 ？ ,0,1,0
N83,法院國民黨開的啊,0,0,0
B257,會放下的不要因為一個人讓自己這麼痛苦,0,1,0
N392,你想得太簡單了,0,0,0
N708,就是你阿 滾去自殺就辦得成,0,0,0
N1629,是木柵到動物園有狗闖入，辛亥到動物園斷電,0,0,0
N108,哈哈哈 超可愛的,0,0,0
N175,騙他說保險沒開,0,0,0
N1694,有啊 考上之後就會發現隔年剛畢業小妹妹很可愛,0,0,0
N1250,我同學畢業即分手  馬上換新的  嫉妒,0,0,0
N987,先吃個雞排奶壓壓驚,0,0,0
N1282,廢 我抽中小筆電 去領禮物的時候順便提離職,0,0,0
N677,上古5 任務永遠解不完 每次探索地圖都會有新發現,0,0,0
B222,現在 當 父母 真 慘,0,1,0
N942,心靈馬力+10,0,0,0
N840,升高中考試會分類 不用擔心好嗎,0,0,0
N1361,左手大拇指 我都用他挖鼻孔,0,0,0
N1160,摩托車拆消音器改管,0,0,0
A107,我明明超暖耶，成熟是必要的好嗎,1,0,0
A273,是那種不喜歡跟男友黏TT的女生,1,0,0
N20,不要秀下限欸,0,0,0
N1715,我跟你講白的 無解喔 愛心位置在那一塊就是無解,0,0,0
N1186,沒朋友邊緣人肥宅用什麼手機,0,0,0
N643,車流多的時候重機從汽車中間鑽過去。。。,0,0,0
N1039,事實上國高中生崇拜補習班老師比比皆是,0,0,0
N815,應該是有加松阪豬肉的魚頭鮮菇鍋吧?,0,0,0
N229,國際懶叫拍賣會啊，上次一個華裔懶叫拍到3萬鎂,0,0,0
N309,去問台北r先生呀，他說他想打槍射在你的包呀,0,0,0
N130,鍋貼店腦闆：連我都比你還懂，鍋貼都煎好等了,0,0,0
N431,將臣超帥!!! 人王伏羲也很屌，覺醒後所有人跪拜,0,0,0
N1322,醫院的護士穿成那樣你也能硬 那尼姑你應該也ok吧,0,0,0
N591,不 想 吃 台 灣 米 的 外 國 人,0,0,0
